id,current_user_id,app_id,app_version,device_type,player_id,store,platform,created_at,updated_at,ud_id
4730509,,3,4.2.0.4,SM-G950F,3afd606f-da78-44fb-a645-d54667d9fc71,WebSite,ANDROID,2023-03-02 20:56:59,2023-03-02 20:56:59,39854b4589d1b352
4730508,,3,4.2.0.7,SM-P601,0ab8d069-0b79-42c4-9e29-54b44e53f423,Bazzar,ANDROID,2023-03-02 19:24:56,2023-03-02 19:24:56,3a040f809bbac5a5
4730507,,3,4.2.0.7,SM-N980F,1e16c99d-9a50-4c21-a716-630278927de5,Bazzar,ANDROID,2023-03-02 12:30:41,2023-03-02 12:30:41,cb6be968ab7a4777
4730506,,3,4.1.3,BBB100-2,adf6082d-45ad-452b-9469-d2d6f1cb7add,Bazzar,ANDROID,2023-03-02 04:54:16,2023-03-02 04:54:16,6a38de371bbb11b2
4730505,,3,3.2.4,"iPhone9,1",9526d0f2-b403-4fe1-a46e-aa2c5e1541d7,App Store,IOS,2023-03-01 01:29:23,2023-03-01 01:29:23,
4730504,,3,4.4.0.12,SM-A600FN,62fe385f-42fd-412e-97b5-8e7e8476c301,GooglePlayStore,ANDROID,2023-03-01 00:08:23,2023-03-01 00:08:23,6899f0ee13fab592
4730503,13980220,3,4.2.0.7,SM-G950F,3e20d212-3c23-4aef-971d-9f5511b87506,Bazzar,ANDROID,2023-02-28 21:20:14,2023-02-28 21:20:14,753e30fc355ba44e
4730502,,3,4.1.3,RNE-L21,d50607ef-82d6-4a4d-b42c-9721a7867b5b,Bazzar,ANDROID,2023-02-28 19:59:07,2023-02-28 19:59:07,532ff1ec0bf50ea2
4730501,,3,4.1.3,SM-A530F,853b09eb-7ec9-4b38-b517-5e53a317593c,Bazzar,ANDROID,2023-02-28 10:55:07,2023-02-28 10:55:07,31a2104cc196cf9e
4730500,2891263,3,4.2.0.4,SM-A730F,22191865-5e55-4862-b5f1-5355c7be19e6,Myket,ANDROID,2023-02-28 08:19:17,2023-02-28 08:19:17,6277c2fb7e3c6dcc
4730499,,3,4.0.3,SM-S908E,8e80d5cb-c53e-487d-96a7-768ffb93a42c,Bazzar,ANDROID,2023-02-27 18:42:56,2023-02-27 18:42:56,fefa53eb817686bb
4730498,,3,4.2.0.7,SM-A530F,8762a636-efae-4182-9540-00565bf3a347,Bazzar,ANDROID,2023-02-27 16:21:53,2023-02-27 16:21:53,45fdfda5e43801a6
4730497,,3,4.4.0.4,SM-A750F,3d6069e4-660a-4d86-afe5-bf8fd16a2e82,GooglePlayStore,ANDROID,2023-02-27 16:06:15,2023-02-27 16:06:15,85e855ec4caca64d
4730496,,3,4.2.0.7,SM-N950F,edde2cd6-e40e-41a4-8e8c-c5dc231538c6,Bazzar,ANDROID,2023-02-27 08:57:41,2023-02-27 08:57:41,e5cc758bfddc8152
4730495,,3,4.2.0.4,SM-A920F,4c000a93-1359-4ba4-9473-24e181d058e4,Bazzar,ANDROID,2023-02-26 22:58:03,2023-02-26 22:58:03,7fb5f7303ef83614
4730494,,3,4.0.3,SM-A520F,90778249-e5b8-4b47-8cfa-13dcc56552ef,Bazzar,ANDROID,2023-02-26 05:54:03,2023-02-26 05:54:03,2cc69bf526d3cf1e
4730493,,3,4.2.0.4,SM-G998B,b8461e2e-fa74-4afe-96b0-682e0a148a3d,WebSite,ANDROID,2023-02-26 01:03:31,2023-02-26 01:03:31,e8497b1ebfd4ae15
4730492,,3,4.1.3,SM-G925F,71ffde14-b42d-4ae6-9c2a-869f1ca88b28,Bazzar,ANDROID,2023-02-25 20:24:55,2023-02-25 20:24:55,ce617fd430ec05bf
4730491,,3,4.2.0.7,SM-A720F,32fbdd5c-d863-4e40-8e8a-b3effb255864,Bazzar,ANDROID,2023-02-25 18:57:33,2023-02-25 18:57:33,14bb5d6c6eaf0a97
4730490,942413,3,4.2.0.4,Redmi Note 9S,fc25b5ae-fe86-4976-9823-5b71a81b0261,Bazzar,ANDROID,2023-02-25 14:29:18,2023-02-25 14:29:18,8c340dcd5bf9f94f
4730489,,3,4.2.0.4,SM-J730F,27f3ea21-c303-4e0f-803c-f5b3cb9654b1,Bazzar,ANDROID,2023-02-25 09:11:56,2023-02-25 09:11:56,11b8dd265f0cdee
4730488,,3,4.0.3,SM-G935F,b3f7744d-fb65-4db2-ba09-339c68b63afa,GooglePlayStore,ANDROID,2023-02-24 10:14:13,2023-02-24 10:14:13,ff48ce2205bc0fa0
4730487,,3,4.1.2,SM-G955F,6efe2096-f6a0-431b-8da8-7debe8c7c7bc,Bazzar,ANDROID,2023-02-23 23:29:22,2023-02-23 23:29:22,8f81a4fd551f5f4c
4730486,,3,4.2.0.7,SM-A300H,46d10082-00a5-41f8-8643-29b8e0efc24c,Bazzar,ANDROID,2023-02-23 12:42:51,2023-02-23 12:42:51,f3c3b372a90abfdc
4730485,,3,4.1.3,SM-A736B,9e3c7ebc-2192-4611-b4a5-ea86c4f83f0a,Bazzar,ANDROID,2023-02-23 00:52:54,2023-02-23 00:52:54,31ca2528bcad9f82
4730484,,3,4.0.3,D6603,16d8ef8b-e040-4684-a48f-b3097efd70c6,GooglePlayStore,ANDROID,2023-02-22 23:08:02,2023-02-22 23:08:02,48f20544b3e55c8a
4730483,,3,4.0.3,SM-G531H,a22cbd00-0f3c-42e9-9cd3-baed5a062cc1,WebSite,ANDROID,2023-02-22 14:58:32,2023-02-22 14:58:32,abee2e3f7d2a5db
4730482,,3,4.2.0.11,SM-J700F,6c7de1ea-5e0f-47d3-a3ea-25d2265868be,GooglePlayStore,ANDROID,2023-02-22 10:23:33,2023-02-22 10:23:33,1ca41d7ce629e94d
4730481,,3,4.0.3,SM-A720F,4a38410f-af59-4ea2-9b71-94574e7c497f,Bazzar,ANDROID,2023-02-22 04:05:53,2023-02-22 04:05:53,7ce0b941fc01ddc8
4730480,,3,4.1.3,FIG-LA1,a66761c8-0e56-41a8-bcfb-df39ee1a04d5,Bazzar,ANDROID,2023-02-21 18:56:41,2023-02-21 18:56:41,fc0eb49cbf84fdf5
4730479,,3,4.2.0.4,SM-G955F,1c457a6d-e50b-4901-822d-cd2ea9a16bac,WebSite,ANDROID,2023-02-21 11:40:18,2023-02-21 11:40:18,2cd5b18829005d
4730478,,3,4.2.0.11,SM-T715,9f500cc2-ed7b-45af-bc46-9349e51ff020,GooglePlayStore,ANDROID,2023-02-21 10:33:36,2023-02-21 10:33:36,8d011550c9eda46b
4730477,,3,3.2.4,iPhone 6,32a0aae5-eba1-4277-be69-c21757f8ad71,App Store,IOS,2023-02-20 22:29:58,2023-02-20 22:29:58,
4730476,,3,4.2.0.7,SM-G955F,52bcd2b5-fe03-4e48-90ef-e5394c1e3e3e,Bazzar,ANDROID,2023-02-20 21:05:47,2023-02-20 21:05:47,31a19dd76da96564
4730475,,3,4.2.0.11,SM-J530F,b94768ad-d1f3-426d-b90e-e0d629dccbbf,GooglePlayStore,ANDROID,2023-02-20 19:41:57,2023-02-20 19:41:57,d5caa8c297cdcf4e
4730474,,3,4.1.3,SM-G570F,4345a24c-3a77-4142-811a-f038476a7d86,Bazzar,ANDROID,2023-02-20 02:21:48,2023-02-20 02:21:48,a1a78245b9655e10
4730473,,3,4.0.4,SM-J500H,6eca434a-1145-48e9-939f-a703ab9ff39d,Bazzar,ANDROID,2023-02-19 08:01:24,2023-02-19 08:01:24,f18ebfcad62c5dc1
4730472,,3,4.4.0.4,SM-C5000,64d69023-4da4-482a-8247-67db4a3bafe6,GooglePlayStore,ANDROID,2023-02-18 21:35:18,2023-02-18 21:35:18,95b385ca160715d5
4730471,,3,4.1.3,SM-G610F,87d86d14-a6f9-418f-ae07-935531685f75,Bazzar,ANDROID,2023-02-18 21:12:38,2023-02-18 21:12:38,d1c76a4e79adc240
4730470,,3,4.1.2,SM-G930F,a89e230d-bc8d-4c22-9dfd-116b53398388,Bazzar,ANDROID,2023-02-18 00:24:12,2023-02-18 00:24:12,837fb9735328851f
4730469,,3,4.1.3,SM-J730F,da5a5ad9-702d-4704-8de4-106142b3ffe9,Bazzar,ANDROID,2023-02-17 21:37:48,2023-02-17 21:37:48,ac58719e4b428887
4730468,,3,4.0.3,G8142,9c051ec3-5745-40de-a8a5-f7de4c3a01c8,GooglePlayStore,ANDROID,2023-02-17 18:21:15,2023-02-17 18:21:15,a7d7e774c063f975
4730467,,3,4.2.0.4,SM-N986U1,80e012ee-6cde-4976-8f9e-fc1bcc22d99b,Bazzar,ANDROID,2023-02-17 10:03:35,2023-02-17 10:03:35,4e7e772804168ee1
4730466,,3,4.2.0.7,SM-G780F,c8a280fa-bce1-4883-a07e-fa11b3d4d93f,Bazzar,ANDROID,2023-02-16 10:11:57,2023-02-16 10:11:57,e09f82c3d1e8d0ff
4730465,,3,4.2.0.5,SM-G950F,4cc6e8eb-99c6-46d1-a24e-cdf68fd7ccf0,Freeket,ANDROID,2023-02-16 08:51:08,2023-02-16 08:51:08,ac3cfdf3ef7622f7
4730464,,3,4.4.0.12,SM-A750GN,ef631e74-b0de-4bac-9e9b-ea1ec06be86e,GooglePlayStore,ANDROID,2023-02-15 21:36:21,2023-02-15 21:36:21,242b653e9180eeb1
4730463,,3,4.0.3,SM-T585,6e9fbc8b-ad50-4b02-9c7e-9f97c558d342,GooglePlayStore,ANDROID,2023-02-15 16:56:56,2023-02-15 16:56:56,ffc44372e8cccc4a
4730462,,3,4.2.0.7,SM-A720F,fceb8432-3e09-45b5-8ef1-82bef023848b,Bazzar,ANDROID,2023-02-14 21:20:09,2023-02-14 21:20:09,b64af8f79803757b
4730461,,3,4.1.2,SM-A505F,e9e15fb2-9976-42b5-9fed-c4e2dd4ce010,Bazzar,ANDROID,2023-02-14 18:08:50,2023-02-14 18:08:50,b417e7965c697063
4730460,,3,4.2.0.7,SM-G955F,ecc15047-7939-4647-8416-cb57d8c17dbf,Bazzar,ANDROID,2023-02-14 14:07:42,2023-02-14 14:07:42,7def837c48d9d7e5
4730459,,3,4.1.3,SM-G935F,727e1c72-a5f6-4390-8b47-c01da0783377,Bazzar,ANDROID,2023-02-13 23:28:29,2023-02-13 23:28:29,ab906bd3cbab1723
4730458,,3,4.2.0.4,SM-A325F,8147e2ce-77d3-445a-bc52-cd8678eb7405,Myket,ANDROID,2023-02-13 21:39:28,2023-02-13 21:39:28,dc87b1aefd34bbb9
4730457,,3,4.1.3,SM-A520F,8e3c3f4c-c217-4856-be58-9da728d726fe,Myket,ANDROID,2023-02-13 20:47:21,2023-02-13 20:47:21,3ceec41c884dc2ed
4730456,,3,4.1.3,SM-A530F,a5fee900-8bb6-4e72-8957-d5dd80adac31,Bazzar,ANDROID,2023-02-13 18:22:11,2023-02-13 18:22:11,ec7ba4d7cc5fc21a
4730455,,3,4.1.2,SM-A520F,4de28600-1d97-487c-989d-e976e5287818,Bazzar,ANDROID,2023-02-13 16:16:40,2023-02-13 16:16:40,c5db2e7a721758f2
4730454,,3,4.1.3,SM-A520F,c87f29d9-9ef4-4b6b-9346-9f2048350879,Bazzar,ANDROID,2023-02-12 19:08:36,2023-02-12 19:08:36,93ef77ce77c7a971
4730453,,3,4.0.4,SM-G935F,b2d98a48-8b50-44a4-891e-2095f1602c2a,Bazzar,ANDROID,2023-02-12 14:07:27,2023-02-12 14:07:27,d32ea9625d9c85e2
4730452,,3,4.4.0.12,SM-A605F,7594360e-9ff4-4d89-b42f-3af080e38bee,GooglePlayStore,ANDROID,2023-02-12 11:35:15,2023-02-12 11:35:15,5307d9d8b44837a1
4730451,,3,4.4.0.4,SM-G935F,ee2c3979-0961-4f7e-9748-454ad6f0491d,GooglePlayStore,ANDROID,2023-02-12 08:28:05,2023-02-12 08:28:05,77f1c4cf3483bdd9
4730450,,3,4.1.3,SM-A720F,14ed3b9a-43c4-43fa-b70a-b87439291808,Bazzar,ANDROID,2023-02-11 19:52:05,2023-02-11 19:52:05,f83300a89a0656a5
4730449,,3,4.2.0.7,SM-G920F,ac73f8eb-fca7-47b5-9983-a8f6e3dbe18f,Bazzar,ANDROID,2023-02-11 16:32:06,2023-02-11 16:32:06,ed6a7bb66c284596
4730448,,3,4.2.0.11,SM-A750F,aa2bfc9d-9104-4845-b1fd-1575ab0669c3,GooglePlayStore,ANDROID,2023-02-11 16:25:01,2023-02-11 16:25:01,f7d9165bf01ce211
4730447,,3,4.1.3,SM-G950F,8e129f82-219e-402d-a87c-d0a57bac9172,Bazzar,ANDROID,2023-02-10 19:25:30,2023-02-10 19:25:30,1ce2af3fd42d0e26
4730446,,3,4.1.3,G8342,9b6cd136-7d00-4fa7-b29b-19321e1c4be9,Bazzar,ANDROID,2023-02-10 15:07:54,2023-02-10 15:07:54,d3fb1d415874c7d9
4730445,,3,4.2.0.7,RNE-L21,0497299a-9114-4334-9573-4b1df940d1ff,Bazzar,ANDROID,2023-02-10 05:05:02,2023-02-10 05:05:02,45396fe7dc194699
4730444,,3,4.1.3,SM-N950F,399e1052-8ba8-4b4d-a82b-d258384aee26,Bazzar,ANDROID,2023-02-09 10:39:44,2023-02-09 10:39:44,faf40ffd8a265117
4730443,,3,4.2.0.7,SM-G781B,bf3ec163-2a99-4ce5-94d3-2bfadd1dfed5,Bazzar,ANDROID,2023-02-09 10:18:50,2023-02-09 10:18:50,09dca89a743de988
4730442,,3,4.2.0.4,SM-A720F,b2ef42e0-6151-4ac1-99c8-993c286a5587,WebSite,ANDROID,2023-02-09 00:12:45,2023-02-09 00:12:45,c94de53191c62d52
4730441,,3,4.2.0.4,SM-A530F,a7d213f6-a2ee-41e2-9ca7-fd4e804e78d7,WebSite,ANDROID,2023-02-08 19:22:37,2023-02-08 19:22:37,87b37db1bd87f758
4730440,,3,4.1.3,SM-G930F,b7dad4a3-154f-4ad9-9c82-dd0e2fd7e280,Bazzar,ANDROID,2023-02-08 16:43:40,2023-02-08 16:43:40,82f7abaabba53d8d
4730439,,3,4.0.3,LG-H818,8da8404a-d16f-4d9b-9a87-1a460af24684,Bazzar,ANDROID,2023-02-08 11:02:13,2023-02-08 11:02:13,6b24979cfd14c602
4730438,,3,4.2.0.4,SM-G935F,c76e54a8-6aba-4cde-8218-33919a293c5a,WebSite,ANDROID,2023-02-08 10:19:44,2023-02-08 10:19:44,75e8f4be0ecc74b1
4730437,,3,3.2.4,iPhone 6 Plus,c43854c2-b634-4eb5-91f3-bb470a45a134,App Store,IOS,2023-02-08 06:09:46,2023-02-08 06:09:46,
4730436,,3,4.2.0.4,SM-A525F,99b711f3-5181-4c6c-8ff3-ba4651fa8910,Bazzar,ANDROID,2023-02-07 12:09:43,2023-02-07 12:09:43,fca372f00fd003ee
4730435,,3,4.2.0.7,LG-M320,6f11c351-f58b-47f4-a2ea-113470be90cb,Bazzar,ANDROID,2023-02-07 01:21:51,2023-02-07 01:21:51,1ebd159e367bd8ee
4730434,,3,4.2.0.7,Redmi Note 8 Pro,95c52ec5-1bdb-472a-aefe-efbcec018d4c,Bazzar,ANDROID,2023-02-06 22:10:06,2023-02-06 22:10:06,d8eec7bd38117d7c
4730433,,3,4.4.0.4,SM-G955F,0db57b95-0ec0-4029-9cdf-f28636896e83,GooglePlayStore,ANDROID,2023-02-05 15:40:08,2023-02-05 15:40:08,b04106c0774d84ea
4730432,,3,3.2.4,iPhone 6,75ddf770-e6e8-485f-a91f-877131298c37,App Store,IOS,2023-02-05 09:06:21,2023-02-05 09:06:21,
4730431,,3,4.1.2,SM-G950F,aff8b732-45a5-42d6-bf83-c5754697cbb0,Bazzar,ANDROID,2023-02-04 21:56:38,2023-02-04 21:56:38,ddb68ad03ef6c453
4730430,,3,4.1.3,SM-G950F,0bc2b694-f262-405b-8f88-5a6f8abf1178,Bazzar,ANDROID,2023-02-04 21:53:10,2023-02-04 21:53:10,60ddf12113a4a662
4730429,,3,4.0.3,SM-A217F,80e22283-307f-4b05-91a7-3664f9e44789,WebSite,ANDROID,2023-02-04 17:02:14,2023-02-04 17:02:14,333af8377b2bbaf3
4730428,,3,4.1.3,SM-A720F,990ae527-c51e-4454-9096-e55eace66bbc,Bazzar,ANDROID,2023-02-04 12:10:05,2023-02-04 12:10:05,33452a7bcbb174b6
4730427,,3,4.4.0.4,SM-A305F,f0afa5f4-b745-4933-8b71-57b2f30b8133,GooglePlayStore,ANDROID,2023-02-04 11:26:45,2023-02-04 11:26:45,2b6dc8379d612d2c
4730426,,3,4.0.3,SM-J730F,00ea3ea5-43d4-45ff-a908-c86a22b46998,WebSite,ANDROID,2023-02-04 01:03:57,2023-02-04 01:03:57,2028f449dff3347e
4730425,,3,4.0.4,SM-G920F,66807445-4b7b-4896-a360-90267ad0db30,Bazzar,ANDROID,2023-02-03 22:58:31,2023-02-03 22:58:31,6445ebc614e50b38
4730424,,3,4.0.3,SM-A725F,d658ee17-93ba-445a-91f0-29c7c0c23615,GooglePlayStore,ANDROID,2023-02-03 22:46:00,2023-02-03 22:46:00,4122919b429812c7
4730423,,3,4.2.0.4,SM-G965F,cbd35b50-3fff-4b9f-bb1c-2844c9819609,WebSite,ANDROID,2023-02-03 20:07:40,2023-02-03 20:07:40,3d92e4ad6133fd45
4730422,,3,4.1.3,HTC_M9ew,d85b0ef3-aa9a-4fdb-9028-c71be7362dfc,Bazzar,ANDROID,2023-02-03 18:24:23,2023-02-03 18:24:23,dc1b28689c31e475
4730421,,3,4.4.0.12,SM-G955F,0d4f1684-e553-4c9a-a965-fe610d503049,GooglePlayStore,ANDROID,2023-02-03 13:23:13,2023-02-03 13:23:13,221679e45eae5ea1
4730420,,3,4.2.0.4,SM-N950F,eeeb2eb5-a410-4f5c-970e-d17b8d34862e,Myket,ANDROID,2023-02-03 01:19:31,2023-02-03 01:19:31,f81f0054b81c46ce
4730419,,3,3.2.4,iPhone 5s (GSM),105e2007-ade7-4d6c-a8a6-d119ae4f432b,App Store,IOS,2023-02-02 21:44:38,2023-02-02 21:44:38,
4730418,,3,4.1.3,SM-G960F,24a50fc4-4f89-4a2f-84f7-c642b230d207,Bazzar,ANDROID,2023-02-02 11:17:11,2023-02-02 11:17:11,9bf1b8bfe4ea8f71
4730417,,3,4.1.3,SM-N950F,321b261b-510a-4796-9cf4-a5d93cc46b01,Bazzar,ANDROID,2023-02-02 00:41:39,2023-02-02 00:41:39,e7e57412d95bae4d
4730416,,3,4.1.3,SM-G950F,ea54490c-8f61-4541-95fc-3496e529f05f,Bazzar,ANDROID,2023-02-02 00:12:59,2023-02-02 00:12:59,2c76b2e4b99160e8
4730415,,3,4.2.0.3,SM-A520F,1843f0ed-3b43-4503-8385-45baf947c56e,Bazzar,ANDROID,2023-02-01 23:03:26,2023-02-01 23:03:26,f091a2d5537a2700
4730414,,3,4.2.0.7,SM-G928C,6aee4ef8-0ca7-42fa-99ed-5ad85c710f04,Bazzar,ANDROID,2023-02-01 18:43:23,2023-02-01 18:43:23,12afff6849a5b71f
4730413,,3,4.0.3,FRD-L09,3750e9ea-0f54-485a-b457-3e5ccf183f55,GooglePlayStore,ANDROID,2023-02-01 09:41:53,2023-02-01 09:41:53,1b10192ae970983
4730412,,3,4.1.3,SM-A530F,c4da4e28-0148-45d5-bcd8-072bdfac88d3,Bazzar,ANDROID,2023-01-31 19:11:17,2023-01-31 19:11:17,10a5c424645167d6
4730411,,3,4.1.3,SM-N975F,a4206e55-95f1-4c72-85d2-2ecc7fabb95d,Bazzar,ANDROID,2023-01-30 22:15:46,2023-01-30 22:15:46,a3884edbdf9e092c
4730410,,3,4.2.0.4,SM-G950F,a2e00f2c-19f4-4a08-895d-28561cec2986,WebSite,ANDROID,2023-01-30 08:48:23,2023-01-30 08:48:23,6c43f0472a203d23
4730409,,3,3.2.4,iPhone 5s (GSM),188e3e9e-09b8-4de4-bdee-5163197e708a,App Store,IOS,2023-01-29 21:51:07,2023-01-29 21:51:07,
4730408,,3,4.2.0.7,SM-A525F,b6f70beb-69b1-4917-a276-273f9176d048,Bazzar,ANDROID,2023-01-29 19:21:03,2023-01-29 19:21:03,3bd3b5b76fefedbb
4730407,,3,4.2.0.7,SM-C7108,1df42d6b-8d3b-4b62-be1c-3fa54700e8ec,Bazzar,ANDROID,2023-01-29 11:56:03,2023-01-29 11:56:03,1d610c43f5f536d1
4730406,,3,4.1.3,SM-A520F,2deed82f-5181-45de-b333-69f4ec00bd01,Bazzar,ANDROID,2023-01-28 23:40:35,2023-01-28 23:40:35,2290f39d7c1a6678
4730405,,3,4.1.3,SM-G950F,978d6937-adbe-4e10-95a7-7da77451f31c,Bazzar,ANDROID,2023-01-28 22:04:25,2023-01-28 22:04:25,7d390783eb6081eb
4730404,,3,4.4.0.4,BLN-L21,e23eb429-24df-4a86-b123-9e323d4eb829,GooglePlayStore,ANDROID,2023-01-28 19:01:54,2023-01-28 19:01:54,ed1ec78ff1ead6e3
4730403,,3,4.2.0.4,SM-J610F,985b5d34-61a8-41e3-9018-044e6dd12eeb,WebSite,ANDROID,2023-01-28 14:18:13,2023-01-28 14:18:13,320554b62b3210d8
4730402,,3,4.1.2,SM-A515F,6b17611f-aa4f-4050-9df9-fefc5dc35989,Bazzar,ANDROID,2023-01-28 08:18:56,2023-01-28 08:18:56,eee6bab25e3e30cb
4730401,,3,4.2.0.7,SM-N950F,b28c1137-fe99-417f-a300-1cc5bdc75e8e,Bazzar,ANDROID,2023-01-27 20:01:42,2023-01-27 20:01:42,4bbc73496886682b
4730400,,3,4.2.0.4,SM-G935F,7e73f41f-3b12-4b6b-b8dc-a160c2d1a867,Bazzar,ANDROID,2023-01-27 11:07:39,2023-01-27 11:07:39,3e3c46419f0b4c7b
4730399,,3,4.2.0.11,SM-A705FN,20cec475-e896-47ba-ad25-af3c53db6e36,GooglePlayStore,ANDROID,2023-01-27 01:01:40,2023-01-27 01:01:40,50f5fa4704a1465b
4730398,,3,4.1.3,SM-G610F,d60d091e-a25f-43b8-ab6c-699417021131,Bazzar,ANDROID,2023-01-26 20:59:15,2023-01-26 20:59:15,82531105075424ad
4730397,,3,4.4.0.12,SM-N950F,93c74f8b-cd7e-4a47-8dca-d70887725642,GooglePlayStore,ANDROID,2023-01-26 15:27:47,2023-01-26 15:27:47,f9f8f4775029b6b1
4730396,,3,4.1.3,SM-S908E,34a97bae-ce0d-4336-838b-6ec7525bda98,Bazzar,ANDROID,2023-01-25 15:43:43,2023-01-25 15:43:43,8272fca19285a95c
4730395,,3,4.1.3,SM-G965F,00c98aa8-0d05-4a66-8878-1b8b26e71a79,Bazzar,ANDROID,2023-01-25 15:00:07,2023-01-25 15:00:07,cd1c17fb467608eb
4730394,,3,4.1.3,SM-G950F,3cdfd3a2-dd2c-442e-b03a-e3d137121b9d,Bazzar,ANDROID,2023-01-25 06:20:06,2023-01-25 06:20:06,3a9586a5c4a167fe
4730393,,3,4.1.2,M2101K6I,c8fd8913-3edb-4021-9be4-2cf4fda162ab,Bazzar,ANDROID,2023-01-24 23:57:46,2023-01-24 23:57:46,5236ee938e5b2f48
4730392,,3,4.2.0.4,SM-G965F,5501dd62-9e76-4f5d-b6f2-630048697ebc,WebSite,ANDROID,2023-01-24 14:12:10,2023-01-24 14:12:10,db2ff215d2eeef85
4730391,,3,4.0.3,SM-A520F,25be9960-bcfe-4b49-9a89-c58e980a4171,GooglePlayStore,ANDROID,2023-01-24 07:38:24,2023-01-24 07:38:24,1f172fe76646b506
4730390,,3,4.2.0.7,SM-N920C,cf797d99-3729-42e6-9c6f-a7a7ca227a63,Bazzar,ANDROID,2023-01-24 00:18:37,2023-01-24 00:18:37,ff34d86a72419501
4730389,,3,4.1.3,SM-G920F,f6bb5f1a-91a9-48f8-a58f-f476477eab82,Bazzar,ANDROID,2023-01-22 23:58:22,2023-01-22 23:58:22,c9cf3c6cd4e78d76
4730388,,3,3.2.4,iPhone 6,4bf9d452-57c3-4038-8921-00ff21f5f8ba,App Store,IOS,2023-01-22 21:39:19,2023-01-22 21:39:19,
4730387,,3,4.0.3,SM-A520F,f88805a5-38b9-477d-b098-6020e9ae78cc,IranApps,ANDROID,2023-01-22 20:39:01,2023-01-22 20:39:01,3ad72cdc4b154a43
4730386,,3,4.1.2,SM-G781B,6256aebf-f6ad-403d-8838-77d0593abf5a,Bazzar,ANDROID,2023-01-22 19:43:36,2023-01-22 19:43:36,77def9e57ab38b00
4730385,,3,4.4.0.4,SM-A725F,8611a10b-24fc-423d-a5a4-d1a212734166,GooglePlayStore,ANDROID,2023-01-22 12:24:03,2023-01-22 12:24:03,60fb2520263fbe98
4730384,,3,4.2.0.7,SM-T825,d874a1a7-f69d-4a40-bb93-3182a1dc263e,Bazzar,ANDROID,2023-01-22 11:51:08,2023-01-22 11:51:08,3b4face40dfdebd1
4730383,,3,4.4.0.12,SM-J730F,5c291f4a-dd32-40c6-a323-ada82540da9b,GooglePlayStore,ANDROID,2023-01-22 11:12:34,2023-01-22 11:12:34,3e51f3148c669d6a
4730382,,3,4.2.0.3,SM-G950F,2f3aa5cf-1571-44cb-a1dd-8d255135e53f,Bazzar,ANDROID,2023-01-21 19:01:10,2023-01-21 19:01:10,2d3b3a9b321a0bad
4730381,,3,4.2.0.7,SM-N960F,1e3efc53-ce3e-437e-a0f4-e7a8852197e3,Bazzar,ANDROID,2023-01-21 15:59:51,2023-01-21 15:59:51,ca899a655b5dbd56
4730380,,3,4.2.0.4,SM-G996B,bf76c7ae-a42d-4fae-a325-562630335f62,WebSite,ANDROID,2023-01-21 08:10:29,2023-01-21 08:10:29,ce320be1446a346e
4730379,,3,4.2.0.4,SM-G950F,26080e95-55f4-4e2a-bdd3-8e2a296fcd94,Bazzar,ANDROID,2023-01-20 23:53:28,2023-01-20 23:53:28,89775f2f30342565
4730378,,3,4.4.0.4,SM-G955F,d5fdb529-2fea-4988-aa4b-552326e871d0,GooglePlayStore,ANDROID,2023-01-20 19:54:49,2023-01-20 19:54:49,3fb6b07e1b00252c
4730377,,3,4.2.0.4,SM-G960F,6f07de3b-4fd7-4c57-b881-48073f7d2710,Bazzar,ANDROID,2023-01-20 10:54:12,2023-01-20 10:54:12,773ed1876451d585
4730376,,3,4.0.3,SM-A515F,696d7563-1b61-4969-bcc6-dec23d5b203b,GooglePlayStore,ANDROID,2023-01-20 06:49:15,2023-01-20 06:49:15,a93dce39c8492265
4730375,,3,4.1.3,SM-N950F,7fcdd6da-222a-4639-91ec-efb6a8feb2ed,Bazzar,ANDROID,2023-01-20 02:42:26,2023-01-20 02:42:26,ba61e4240dc84285
4730374,,3,4.2.0.3,SM-J730F,10046137-8a67-4dbb-b0fb-297f0cc65762,Bazzar,ANDROID,2023-01-19 04:13:25,2023-01-19 04:13:25,abc50e03d84aaa55
4730373,,3,4.0.3,SM-A515F,a7044d37-5753-4602-a248-1971410e782c,GooglePlayStore,ANDROID,2023-01-19 02:20:39,2023-01-19 02:20:39,81bf892002cbc73e
4730372,,3,4.2.0.4,SM-A505F,d54673d1-206d-4c13-a555-702f49778100,WebSite,ANDROID,2023-01-18 14:49:22,2023-01-18 14:49:22,95c91d7c99eb3eb7
4730371,,3,4.1.2,SM-C7100,d17f3c28-2660-4be0-96e1-9ce092421945,Bazzar,ANDROID,2023-01-18 13:51:55,2023-01-18 13:51:55,2f2281fa7784bfcf
4730370,,3,4.2.0.7,SM-A520F,2608e8b2-69af-4ef4-856c-471855f9771f,Bazzar,ANDROID,2023-01-18 12:08:52,2023-01-18 12:08:52,63fdd4882ede258d
4730369,,3,4.2.0.4,SM-N920C,b45eee32-eaee-4ed9-8a8b-b52f93d0310d,Myket,ANDROID,2023-01-18 09:45:56,2023-01-18 09:45:56,71b58c16f52bfd11
4730368,,3,4.1.3,SM-A605G,af58bc4a-c952-4bed-9a76-64daaaed44d4,Bazzar,ANDROID,2023-01-17 23:09:09,2023-01-17 23:09:09,31eda4b54055a4ba
